id,text,target,Focacia2,Lingxi,Angie Xu,zp923,finalized_label(is_referring),ratio,conflicted
7edeec9a-6dba-45ce-a34c-1860f2c419d5,Order my snacks Ned.,Ned,True,True,True,True,True,1.0,False
e1cc05ef-f8c5-451a-a490-c6ee4e2cdaaf,Kirby what is the capital of Italy?,Kirby,True,True,True,True,True,1.0,False
16cd20c0-b980-4945-8664-5538ee21e51e,Find plumbers Nancy.,Nancy,True,True,True,True,True,1.0,False
a5bffeda-30f5-46bd-b704-843365053668,Where can I buy a dog Jen?,Jen,True,True,True,True,True,1.0,False
c7e3d783-7baf-4e5f-863f-a9d6668225ee,Jen order dog food.,Jen,True,True,False,True,True,0.75,False
c8e6920f-84f6-4af7-a405-ac74a3492988,Also order cat food Larry.,Larry,True,True,True,True,True,1.0,False
ecf76470-9bfe-43e8-a43a-d3c7d8cbfaaa,Larry can order cat food.,Larry,False,False,False,False,False,1.0,False
b91af26a-d81d-4c8c-a7ae-0ee857d697c3,"What can I help, Lina?",Lina,True,True,True,True,True,1.0,False
26925f07-1bb6-4711-948d-ffb1968d56e5,Do you like Lina's new design?,Lina\,False,,,False,,1.0,False
79fa49e7-3217-4224-a67d-b14e9dcf365c,Mary find sandwiches near me.,Mary,True,True,False,True,True,0.75,False
1f3a45e9-7775-4089-b4cb-2c030136b548,Ned orders my snacks.,Ned,False,False,False,False,False,1.0,False
a30c70c5-720d-4c68-9ae0-753e3c7871f3,I love my assistant Joey.,Joey,False,False,False,True,False,0.75,False
664503a9-88a4-483b-b0ba-0474f0d8faa0,Joey is the best.,Joey,False,False,False,False,False,1.0,False
7ee88f9e-6944-475a-a5fc-68baae49369e,Matt put on Monday night football.,Matt,True,True,True,True,True,1.0,False
eea96bbd-4797-40f7-83e8-f0564b9b246b,Who won the soccer game Henry?,Henry,True,True,True,True,True,1.0,False
83909b7b-bd04-4e4f-9a70-aef5aeeafa08,Pete can tell us the score of the game.,Pete,False,False,False,True,False,0.75,False
95170edd-e49a-420e-bd6b-950de3cfefe6,Mary will is snow tomorrow?,Mary,True,True,True,True,True,1.0,False
917fed57-c15d-4405-b9f0-26422f01a3ee,How do I cook steak Reed?,Reed,True,True,True,True,True,1.0,False
e92a7098-7d84-47ab-a744-5393330e232a,Reed can find me recipes to cook.,Reed,False,False,False,False,False,1.0,False
e7160777-6eaf-470f-b403-b7f49e05f5df,Tom find a gas station near me.,Tom,True,True,True,True,True,1.0,False
29c7e159-b13b-480b-978f-a3355f21a94b,Tom will find a restaurant.,Tom,False,False,False,False,False,1.0,False
d15fdd7e-da35-4a46-b0db-a2e1bcfecce8,Carrie do I have any emails?,Carrie,True,True,True,True,True,1.0,False
c771c609-ff4a-4e90-aeca-1123afdd0b67,Kelly can you read my new messages?,Kelly,True,True,True,True,True,1.0,False
6bc7a6d3-2548-488b-8824-ea4f55f55840,Kelly can read my messages.,Kelly,False,False,False,False,False,1.0,False
bd3ddf3d-8f45-4456-a55b-ef1d9329f933,When is the next bus Jack?,Jack,True,True,True,True,True,1.0,False
f67bcd49-7069-417d-a365-0561e6df8b20,Jack will find the right bus to take.,Jack,False,False,False,False,False,1.0,False
186d5106-1d9c-4748-b28a-2fa8dd6d007a,Call an Uber Manuel.,Manuel,True,True,True,True,True,1.0,False
564fa71b-75d2-450c-81cd-92fc09f28f03,John will find an Uber.,John,False,False,False,False,False,1.0,False
c25a4607-6885-4af2-872f-fb12d25952b8,Put on baseball Danny.,Danny,True,True,True,True,True,1.0,False
a4587a5a-c15c-4110-8645-5dacca02120e,What time does the movie start Woody?,Woody,True,True,True,True,True,1.0,False
f5d3be08-b959-45e3-ac56-0cfee2e008bb,Woody can find movie times.,Woody,False,False,False,False,False,1.0,False
4b05a275-a225-42b3-8ede-cfdff654eb42,Do I need to charge my phone Wendy?,Wendy,True,True,True,True,True,1.0,False
34faaa89-68e2-4606-9e79-bed2bc75d62d,Marvin will tell me if I need to change my phone.,Marvin,False,False,False,False,False,1.0,False
389d9e6f-d36a-4347-ad64-5465b532a784,Katherine block my ex.,Katherine,True,True,True,True,True,1.0,False
c1c15a21-e536-4f79-bcf8-761d41b888d8,Do I need to bring an umbrella Suzy?,Suzy,True,True,True,True,True,1.0,False
9a7a2905-db87-42dc-a081-c629b8153345,Suzy knows if it’s raining.,Suzy,False,False,False,False,False,1.0,False
33b59a1a-da02-4edf-8401-be2fba3924a3,Where can I ride an Alpaca Cody?,Cody,True,True,True,True,True,1.0,False
78c7853f-d37a-48f3-9a95-6a64d79c8cbe,How far is New Hampshire Ted?,Ted,True,True,True,True,True,1.0,False
2682c933-af24-4282-9332-841748152de7,Ted can tell me how far New Hampshire is.,Ted,False,False,False,False,False,1.0,False
178a131d-ee3c-40f0-9375-45775a4f448f,Set an alarm for 8:15 Joe.,Joe,True,True,True,True,True,1.0,False
3127ab53-81db-4036-90b9-04a1fc818fa2,Pete is it time for bed?,Pete,True,True,True,True,True,1.0,False
81e3fa09-7e49-49bc-a049-32f11b876a90,Check my calendar for upcoming assignments Doug.,Doug,True,True,True,True,True,1.0,False
201599f5-06a6-4fd4-91bd-68b03f6e4aa1,Erin is my friend.,Erin,False,False,False,False,False,1.0,False
0060a4e5-134b-4874-b6d4-349e88d9af4c,How much is minimum wage Steve?,Steve,True,True,True,True,True,1.0,False
cb43661c-2f6e-4411-9188-7f5bd2ae7756,Wanda can answer any question.,Wanda,False,False,False,False,False,1.0,False
0c286fde-5a69-4ae0-b9e2-89711d02c2f3,Where is Lina?,Lina,False,False,False,False,False,1.0,False
89060d6e-7e8b-458f-8d46-d4c832f917fa,I know where is Lina.,Lina,False,False,False,False,False,1.0,False
5f9feb31-a94f-4bc6-8805-3042768bf6ba,Lina where is your mom?,Lina,True,True,True,True,True,1.0,False
5b9d6539-e3a5-4200-9d47-9cf60b8de744,Time to go Lina.,Lina,True,True,True,False,True,0.75,False
88965691-444f-4a20-9045-cfbc78667cc3,Lina do you like driving ?,Lina,True,True,True,True,True,1.0,False
173ca1b8-6fef-4a2b-a87a-eba178c11136,This is Linda's car.,Linda,False,False,False,False,False,1.0,False
4965983e-ace8-48cd-9fbe-719e031ef4fb,Lina will drive tomorrow.,Lina,True,False,False,False,False,0.75,False
8e98e418-1465-44ac-b302-407f65f17788,Lina can you drive?,Lina,True,True,True,True,True,1.0,False
63cb0911-079c-41cb-805b-6aaa63551eb0,Lina likes Turkey.,Lina,False,False,False,False,False,1.0,False
dedafa5e-b9f8-47d0-95a5-99c84b2bb9e9,Lina do you know how to cook turkey?,Lina,True,True,True,True,True,1.0,False
bb073fd4-025a-4a04-88fb-aec4117e7339,Lina likes snow.,Lina,False,False,False,False,False,1.0,False
7fb75d07-2a96-4f2f-a0cb-265a81e65dac,Lina let's make some snow.,Lina,True,True,True,True,True,1.0,False
208e4154-d037-414a-88ff-546d38d83716,Lina likes jogging.,Lina,False,False,False,False,False,1.0,False
166108c2-6e44-464a-8907-081055bbcb9b,Do you want to jog with me Lina?,Lina,True,True,True,True,True,1.0,False
07af51de-9e55-4fe3-bff5-88e0958e2c2b,This is my friend Lina.,Lina,False,False,False,False,False,1.0,False
6682284a-ff30-43c2-a9d3-663276f15068,Lina can you be my friend?,Lina,True,True,True,True,True,1.0,False
4050a661-759b-4e93-b1c5-22555f83e9a6,Can you hold that for me please Lina?,Lina,True,True,True,True,True,1.0,False
c8fd35d2-9a6d-4941-b0fc-5a8ad3806f8a,Lina Happy Birthday!,Lina,True,True,True,True,True,1.0,False
11409ec8-b6e7-4182-a87d-d39e0be57f5f,Today is Lina's birthday.,Lina,False,False,False,False,False,1.0,False
d146b859-cc5d-4845-b55b-65574ec3bed4,Is today your birthday Lina?,Lina,True,True,True,True,True,1.0,False
0c4d189d-1531-487c-a1a5-4c8d7d60dfbf,Lina said hello.,Lina,False,False,False,False,False,1.0,False
f88e8db7-3dc2-4847-9ba2-b2f9525caac2,Hello Lina!,Lina,True,True,True,True,True,1.0,False
fe9993c2-3b02-4d34-bfd1-4fc172778eae,Lina has a red car.,Lina,False,False,False,False,False,1.0,False
30a6151f-f8e9-43db-8e60-550fbaab8275,I like Lina's car.,Lina,False,False,False,False,False,1.0,False
6f868bca-66fd-45ac-ba7c-550e541648aa,Lina can you move your car?,Lina,True,True,True,True,True,1.0,False
0a9edb50-ac39-49ad-86f1-72d8add4833a,We have been looking for you Lina.,Lina,True,True,True,True,True,1.0,False
4e9e08fc-37b9-4d3d-8101-b5b8b51f6ba3,We know Lina's friends.,Lina,False,False,False,False,False,1.0,False
d8ae90ca-25dd-4cad-ad28-2ed98e35b70c,Lina likes rain.,Lina,False,False,False,False,False,1.0,False
206c665e-139e-41b0-abb3-a1397798307a,Do you like rain Lina?,Lina,True,True,True,True,True,1.0,False
8225ec16-a24d-4606-92e1-de8c450165a0,Lina says it is too hot.,Lina,False,False,False,False,False,1.0,False
ce3f65b9-9591-49dd-8733-3588228fdea6,Nice work Lina.,Lina,True,True,True,True,True,1.0,False
55e0e2a6-f86a-46d3-ae36-6af03b9dc2e0,Lina did a great job.,Lina,False,False,False,False,False,1.0,False
fbd76b86-40f5-4779-8ebd-0a949f8d3092,Do you like your job Lina?,Lina,True,True,True,True,True,1.0,False
8ac08925-c915-49ab-9a4c-80801010ae2b,What do you do Lina?,Lina,True,True,True,True,True,1.0,False
b13d9736-4ecf-42cb-b2d1-07b72431b9ae,Where do you work Lina?,Lina,True,True,True,True,True,1.0,False
589df5c9-2d9b-4e8b-8b61-89e55802ffab,Lina is a student.,Lina,False,False,False,False,False,1.0,False
cbdd67f9-daf2-4903-b0db-f4f83671dd01,Lina wants to join Navy SEALs.,Lina,False,False,False,False,False,1.0,False
09b255b0-3bb0-4398-8b3c-021d075178c7,Lina why do you join Navy SEALs?,Lina,True,True,True,True,True,1.0,False
32b3a063-715c-45d9-8196-b129585491e3,Lina do you like dog?,Lina,True,True,True,True,True,1.0,False
f2042876-60f3-4ae8-b952-fd797fa7f2c7,Lina likes dog.,Lina,False,False,False,False,False,1.0,False
0c8b241e-ac2a-4d0e-86f7-37284a7e8eb4,Lina has a dog.,Lina,False,False,False,False,False,1.0,False
c353b899-805e-422d-bf1e-1bd08279bf3a,Lina how many dogs do you have?,Lina,True,True,True,True,True,1.0,False
7e459b80-be64-49a1-bf39-b91eff7bc4ee,"What flower do you like, Lina?",Lina,True,True,True,True,True,1.0,False
3e5709b0-88dc-4096-9399-430b2506ba58,Lina likes hydrangea.,Lina,False,False,False,False,False,1.0,False
4f1c9e76-71b6-484a-94f5-21c2812700c5,Lina knows a lot about Peony.,Lina,False,False,False,False,False,1.0,False
df5cb342-af26-4683-b7d4-8037a0aa7681,"Nice rose, Lina.",Lina,True,True,True,True,True,1.0,False
25f614a2-20a8-44ea-8f4b-d42eb443ca66,Lina likes climbing rose.,Lina,False,False,False,False,False,1.0,False
7521f2fa-cb51-47e3-b750-c9b67ff47015,This is Lina's dog Bucky.,Bucky,False,False,False,False,False,1.0,False
eb4e5164-4488-43bd-8385-63cab17144bb,Bucky come here.,Bucky,True,True,True,True,True,1.0,False
957d7fcb-cdf3-47c9-b579-4aa431abc889,Bucky sit.,Bucky,True,True,True,True,True,1.0,False
cc3df567-6eac-4c9e-8a54-32f0cd0f9e91,Bucky is a nice dog.,Bucky,False,False,False,False,False,1.0,False
10e69241-2c58-4f2c-a7f9-5345a57e8a34,I am going to take a walk with Bucky.,Bucky,False,False,False,False,False,1.0,False
5458bd73-c954-486d-9d35-df0b23d35b8f,Order dog food for Bucky.,Bucky,False,False,False,True,False,0.75,False
b6403fda-1f59-4ee7-8b00-9e5ad659dbcb,Is Lina your friend?,Lina,False,False,False,False,False,1.0,False
bc13ea0e-5c50-485c-9359-c84f4a5be00f,I know your friend Lina.,Lina,False,False,False,False,False,1.0,False
7e2ec2fb-f3d9-4e8f-ba8d-41cb204baed5,Lina is a nice dog.,Lina,False,False,False,False,False,1.0,False
6bbbd4af-2275-42e2-b9e7-d9685a6cdcdd,Lina likes cat.,Lina,False,False,False,False,False,1.0,False
7f1668ef-fee7-4af6-9807-150018324acc,Do you have a cat Lina?,Lina,True,True,True,True,True,1.0,False
71bd3b0f-a392-45fd-91a4-23b607d22060,Lina said she likes cat.,Lina,False,False,False,False,False,1.0,False
fb36f9da-eb68-4d99-97ad-30986934a6e1,Lina where is your cat?,Lina,True,True,True,True,True,1.0,False
ca13433e-1c1d-4f18-9418-b6652a88bd3c,Lina is taking a break.,Lina,False,False,False,False,False,1.0,False
8d17012c-dace-4ef0-ae6f-5afcb37e9e0c,I had dinner with Lina.,Lina,False,False,False,False,False,1.0,False
3657528b-4add-4914-a5ce-5714c574ccbd,Do you want to have dinner with me Lina?,Lina,True,True,True,False,True,0.75,False
e57a2627-e508-49a1-a51b-dcbf8790cdac,Lina likes spicy food.,Lina,False,False,False,False,False,1.0,False
2d267e57-7fcd-48d2-b21b-2d4cb6695521,Do you like spicy food Lina?,Lina,True,True,True,True,True,1.0,False
26283776-4805-41ef-9c13-0738a8932add,Lina is tired.,Lina,False,False,False,False,False,1.0,False
bd317728-52ef-4a85-ab6d-699809c233b9,Are you tired Lina?,Lina,True,True,True,True,True,1.0,False
1505e982-b8a2-4db1-9aea-f72d13f39429,Lina is having a headache.,Lina,False,False,False,False,False,1.0,False
4233aa87-ffe2-4daa-be24-8ec9a3695b34,Do you have fever Lina?,Lina,True,True,True,True,True,1.0,False
15cd3271-1d9b-49b9-a8f9-c011a5f32ac3,Lina is tested positive.,Lina,False,False,False,False,False,1.0,False
4fceb121-9a38-4334-8d26-22997ff4b8ae,What is your test result Lina?,Lina,True,True,True,True,True,1.0,False
3bef032a-fd0b-4901-a615-6a1e00fd3013,Logan had a great trip.,Logan,False,False,False,False,False,1.0,False
cb5c3fb7-c7ff-4d47-b3a9-9c44d3337481,How was your trip Logan?,Logan,True,True,True,True,True,1.0,False
5fa533e5-70ec-4ee9-ad04-c95ff07c3ff1,Logan will book the ticket for me.,Logan,False,False,False,False,False,1.0,False
1bc4cd04-ba30-4755-aa72-e6938e154936,Did Logan have desert?,Logan,False,False,False,False,False,1.0,False
31bf328f-95fe-4481-ba0f-ddb22e5a1a6a,Logan had desert.,Logan,False,False,False,False,False,1.0,False
443462ff-7e2b-4769-b799-020a0b5b2df6,Logan made a plan.,Logan,False,False,False,False,False,1.0,False
467ed51b-3047-4697-8d02-399801dea2c2,Logan can you make a plan?,Logan,True,True,True,True,True,1.0,False
f1318171-21a6-45f0-b34f-d460f42a9e22,A deer went by Tom.,Tom,False,False,False,False,False,1.0,False
930b2fc7-4bff-44f3-8b70-b3dcd68508eb,Tom do you want to camp out with us?,Tom,True,True,True,True,True,1.0,False
9bb9b3ee-4c87-426c-bd9f-22c7dbe625e1,Tom will camp out with us.,Tom,False,False,False,False,False,1.0,False
5d27bdf9-be39-4e0a-bb4c-62de306ec4c1,Tom likes camping.,Tom,False,False,False,False,False,1.0,False
7083330d-0fd7-415b-95e2-c466a3390374,Excuse me Tom.,Tom,True,True,True,True,True,1.0,False
6ab331bf-f3f7-4253-82be-a3c7b98b62c2,"Sorry Tom, the restaurant is closed.",Tom,True,True,True,True,True,1.0,False
14feaa88-6154-4263-bb70-e69d13c9fc04,I was on the phone with Tom few minutes ago.,Tom,False,False,False,False,False,1.0,False
7919a1e2-89e4-4418-8000-5a76b5202b7c,"Hi Tom, any plan for tomorrow?",Tom,True,True,True,True,True,1.0,False
0c40443c-5cf9-42ce-8137-cc91c5c606fc,Tom is free tomorrow.,Tom,False,False,False,False,False,1.0,False
5ed2cb37-b543-4663-baab-d746c70a7fc2,Tom will be busy tomorrow.,Tom,False,False,False,False,False,1.0,False
fd128075-fda8-43cf-be7b-7c247adbc978,Can you check your schedule Tom?,Tom,True,True,True,True,True,1.0,False
c09e559e-aa83-4ba9-aacb-8eddaef9a70c,Tom will check his schedule.,Tom,False,False,False,False,False,1.0,False
2c8e66e8-54a6-462d-8810-7fee2a6ca2a5,The snake is moving towards you Tom.,Tom,True,True,True,True,True,1.0,False
3d8e49df-3f85-4536-b427-87c1f7bfbe31,Tom saw a snake.,Tom,False,False,False,False,False,1.0,False
89723e25-85a8-4ebb-a56d-e03bf859efa6,Is this Tom's phone?,Tom,False,False,False,False,False,1.0,False
ac3fe877-a13e-46c7-a97d-afe144e08268,Tom can you come get your phone?,Tom,True,True,True,True,True,1.0,False
b510bc33-7a46-42c9-a03a-aed7c5da9bd0,Tom put organic milk on my shopping list.,Tom,True,True,True,True,True,1.0,False
8b1b1757-a179-433d-9e4b-b99a8afae27a,Tom is a good assistant.,Tom,False,False,False,False,False,1.0,False
48a7a015-55b3-4b13-b29f-07b35c50742a,Tom how does Covid-19 spread?,Tom,True,True,True,True,True,1.0,False
13b3aad4-f565-4eaa-a4eb-54ad16b9b2e9,Tom will help us.,Tom,False,False,False,False,False,1.0,False
2480db39-28e1-4a2a-9ac3-bf2b9860eaf6,Do you know Tom?,Tom,True,False,False,False,False,0.75,False
7d1a955a-d6cf-4528-bf09-23c850517c9c,Tom record the show.,Tom,True,True,True,True,True,1.0,False
fdc9bcdc-8f34-4b89-a554-82619fb61eb3,Ask Tom to record the show for you.,Tom,False,False,False,False,False,1.0,False
6269bfa0-7ee8-487f-aabe-5e80c8a24bd6,Tom had his Christmas decoration out.,Tom,False,False,False,False,False,1.0,False
771fd2c4-2cf7-4a06-af23-041ce78715de,Do you like Christmas Tom?,Tom,True,True,True,True,True,1.0,False
5dd8f44e-b861-4edb-978f-979ecabdd663,Logan said Santa is not real.,Logan,False,False,False,False,False,1.0,False
eccb3bd7-dafa-4dc5-b455-7fc0515e5de6,Logan what do you want for Christmas?,Logan,True,True,True,True,True,1.0,False
531c8e19-d3aa-4aa3-bff0-d4c70cff769c,Logan is making a plan to trap Santa.,Logan,False,False,False,False,False,1.0,False
ca84a8ea-70b2-4a69-bba8-7592f3b2af91,Logan do you know where is Santa?,Logan,True,True,True,True,True,1.0,False
c79c125e-c2bd-4815-a3a0-82278d49f41f,Logan said Santa is watching him.,Logan,False,False,False,False,False,1.0,False
6e0ade5d-3ae6-4862-91ce-cbd90487d761,Are you ok Logan?,Logan,True,True,True,True,True,1.0,False
5fd0e911-94d9-4d63-b6d4-dd4e9ddb4b7b,Lina said she liked the job.,Lina,False,False,False,False,False,1.0,False
b0ff71dc-29cb-4ecf-9448-117cf9bb1056,Lina works for CIA.,Lina,False,False,False,False,False,1.0,False
ff623af0-f674-47ca-89cf-23ae25d71e9a,Lina do you know how to take care of Peony?,Lina,True,True,True,True,True,1.0,False
609d1d61-bafe-43cb-ad8c-e292452d7349,Logan can you book a ticket to Alaska for me please?,Logan,True,True,True,True,True,1.0,False
57e70c02-0ae7-4bb3-80c2-a33bd7dbf307,"Tom find out who is the director of ""Legends of the Fall""",Tom,True,True,True,True,True,1.0,False
1c8a1df3-cf84-4708-9ada-6e214b01edf8,Brooke how many bones do elephants have?,Brooke,True,True,True,True,True,1.0,False
3bbf16cc-f71d-49d5-82e3-ffdfbd0b5902,Brandon how many types of fish are in the Red Sea?,Brandon,True,True,True,True,True,1.0,False
67f238fb-a9df-4409-86fd-f6a422e7fb5a,Holly how many calories are in a serving of Potato Stix?,Holly,True,True,True,True,True,1.0,False
6d699cc6-fe78-4d3d-a21f-ba988af47483,Thomas where can I buy Chapstick?,Thomas,True,True,True,True,True,1.0,False
fadd6a2d-fe1f-4be6-bdc0-8031850b03bd,Thomas can tell me where to buy Chapstick.,Thomas,False,False,False,False,False,1.0,False
cdbaf111-6cb3-4f34-a6b9-2a4ff68f1454,Tom what is the difference between red and green?,Tom,True,True,True,True,True,1.0,False
ae97f2f9-8269-41c6-a653-6fe46eec182b,Abby where is the nearest dispensary?,Abby,True,True,True,True,True,1.0,False
1a95dd79-8c2a-44bf-a7e5-eebbd3a9b899,Brandon can tell me where to go.,Brandon,False,False,False,False,False,1.0,False
6fb84563-d738-4eee-bdb6-a428aef8f048,Judy find my phone.,Judy,True,True,True,True,True,1.0,False
b268743c-52d3-4e83-811d-1049be35b27e,Helen answer my phone.,Helen,True,True,True,True,True,1.0,False
267c2de9-495e-4205-9f26-1a04f681a352,What's next in my schedule Bob?,Bob,True,True,True,True,True,1.0,False
3626e1ce-824e-4b97-8113-bf78154ecd30,John find flights to California tomorrow.,John,True,True,True,True,True,1.0,False
5768a7ec-ec20-428b-821f-fab4eb7c4648,Elizabeth can read me recipes when I cook.,Elizabeth,False,False,False,False,False,1.0,False
d2b27de5-467f-4f19-b5cc-46cdf9510b9c,Nancy buy movie tickets.,Nancy,True,True,True,True,True,1.0,False
d8be985f-3a09-4475-ae9a-3a1206c6c29f,Jeff set a time for one hour.,Jeff,True,True,True,True,True,1.0,False
a0bc139a-3656-4908-bfe1-5113bbf97286,Tom what is the weather tomorrow?,Tom,True,True,True,True,True,1.0,False
3b8aac96-9f9d-4fc9-938d-560702990f45,Pete can set an alarm.,Pete,False,False,False,False,False,1.0,False
42b62fdb-77cc-419e-b259-482a3be5c646,Order pizza please Tom.,Tom,True,True,True,True,True,1.0,False
413d27dc-dc17-4ddc-b963-8708cef33bab,Tom will order pizza tonight.,Tom,False,False,False,False,False,1.0,False
33a9fb00-ecb6-474c-a57a-e521c2261c48,Nick can find the best place for tacos.,Nick,False,False,False,False,False,1.0,False
ab268835-0811-4b92-b79e-e4291d59a719,When is this due Tom?,Tom,True,True,True,True,True,1.0,False
fd3ffb04-4a4c-416d-9e65-5246b0db35c3,Lenny what time is it in Japan?,Lenny,True,True,True,True,True,1.0,False
46d7eb21-83a7-41ff-ae65-e21730cbf8c7,Lenny can tell me the time in any country.,Lenny,False,False,False,False,False,1.0,False
267f398f-9668-45f5-9676-d55eaf028ba2,Tom is busy.,Tom,False,False,False,False,False,1.0,False
c207fa6d-0edd-40c4-8be3-93832c717a7f,Tom knows Tim.,Tom,False,False,False,False,False,1.0,False
a9cd744f-7bf8-4e36-b624-722f735645cc,Where can I find Tom?,Tom,False,False,False,False,False,1.0,False
ad0fd68f-3c51-45f0-ad9e-644036459240,Ralph when is the next bus?,Ralph,True,True,True,True,True,1.0,False
14087b92-081a-4373-968a-128defd45cbc,Tom will you be able to join us?,Tom,True,True,True,True,True,1.0,False
06d9b242-54cf-4715-a762-ed49b678ebef,Ralph can tell me what the bus schedule is.,Ralph,False,False,False,False,False,1.0,False
4727fab9-c241-45f7-88e2-b715598fa420,Tom when will be free?,Tom,True,True,True,False,True,0.75,False
94b66edb-c75d-4fb6-b850-2dd37fd9cf17,Tom when will the winter end?,Tom,True,True,True,True,True,1.0,False
0ed27bab-d601-4e13-b9d0-a7662ea43c0a,Do you like the winter Tom?,Tom,True,True,True,True,True,1.0,False
74fa7717-a98e-4c12-be73-462fba28a489,How is your family Tom?,Tom,True,True,True,True,True,1.0,False
6116c688-6852-43e6-91b2-8bed9771f863,Tom has a big family.,Tom,False,False,False,False,False,1.0,False
34237aa0-f8f5-46a2-b8af-e14d31dcac7d,Tom got here early.,Tom,False,False,False,False,False,1.0,False
b7ead4a0-55bd-4c11-9b12-fc9419c94750,How long will it take to get home Luke?,Luke,True,True,True,True,True,1.0,False
395d962c-b48e-4864-b3b0-46bd4adb6d66,Luke find directions to campus.,Luke,True,True,False,True,True,0.75,False
2329376c-9306-4219-961f-46a96f3f23cc,Luke can help me find where I need to go.,Luke,False,False,False,False,False,1.0,False
bee555a7-99d6-44f3-b32a-2daa1fea9266,Maddy call the police.,Maddy,True,True,True,True,True,1.0,False
d319dc9d-aa4a-457a-a5cc-cc1d7f312068,Tom download the map please.,Tom,True,True,True,True,True,1.0,False
055a88e4-73c0-432d-947f-83cb438b3e9b,David order paper towels from Amazon.,David,True,True,True,True,True,1.0,False
ebf6f209-c1fa-4552-b434-da49e129cfa9,Tom is making dinner.,Tom,False,False,False,False,False,1.0,False
add1bb59-dc09-49a1-8faf-1d1ff3a5d143,Can you make dinner Tom?,Tom,True,True,True,True,True,1.0,False
9682b1ec-4fc6-4e69-9a58-309c9a2f0d65,David orders whatever I need.,David,False,False,False,False,False,1.0,False
8c3ada46-76bc-4357-b9b7-c644e1a2219f,Tom check the data.,Tom,True,True,True,True,True,1.0,False
cacd5de0-d784-445b-8825-fe1670c7ff0e,Tom is in charge of this.,Tom,False,False,False,False,False,1.0,False
bece513e-04a2-4fe5-b190-8b2be97512e0,Danny how far until we reach the lake?,Danny,True,True,True,True,True,1.0,False
3ca4a1c0-0171-4d37-a7fe-dbcba0521644,Tom export the data please.,Tom,True,True,True,True,True,1.0,False
8f38c2d1-949d-4cbf-ba24-8ade7aa4b511,Danny where do I make my next turn?,Danny,True,True,True,True,True,1.0,False
8b4b6325-1fb6-4131-889b-aed29afbfaa9,Ask Tom to export the data for us.,Tom,False,False,False,False,False,1.0,False
1489877e-4515-4496-8b9d-0cd2fee39ec0,Tom is good at basketball.,Tom,False,False,False,False,False,1.0,False
b9cf822c-56cb-4714-a8c5-c22ec3c53a5b,When is your next game Tom?,Tom,True,True,True,True,True,1.0,False
e9bda5d6-03f4-4f57-940c-986197468f26,Rob find restaurants for lunch.,Rob,True,True,False,True,True,0.75,False
926fd41b-fefe-4f4a-ad53-fa01e7caf870,Tom who is the best quarterback in the NFL?,Tom,True,True,True,True,True,1.0,False
bbfe184f-0717-47e7-82b3-8d3dc955607e,Logan is helping for more questions.,Logan,False,False,False,False,False,1.0,False
9975cb8d-412f-4155-aa6a-d0b705b8b2cf,How do I make a cake Fred?,Fred,True,True,True,True,True,1.0,False
ed652bfa-6048-4722-aa13-4ea4b3228e8f,Logan likes Tom Brady.,Logan,False,False,False,False,False,1.0,False
554a5ec1-4e8a-4884-931f-ce1e3180ec03,"Logan, why do you like Tom Brady?",Logan,True,True,True,True,True,1.0,False
5ba39a4a-6056-4205-a3db-c60b5a28c7e7,Logan said UMass hockey has a game this weekend.,Logan,False,False,False,False,False,1.0,False
14063ddd-3ff0-4559-8fa9-ef894119fc62,Logan do you want to watch UMass hockey this weekend?,Logan,True,True,True,True,True,1.0,False
4c83c48d-e6a8-4637-8eee-ed1454487dd1,Logan where can I buy the ticket for UMass hockey?,Logan,True,True,True,True,True,1.0,False
143feb63-b084-404a-aa18-c1a5758a175f,Logan know where to buy the ticket.,Logan,True,False,False,False,False,0.75,False
ed584020-cb50-4ae2-80a2-12817658e574,Logan is on the way to UMass rink.,Logan,False,False,False,False,False,1.0,False
e01ae20d-e0e0-44ca-8447-fb098caa5d8c,Logan when is your next practice?,Logan,True,True,True,True,True,1.0,False
5c9f705f-fe4d-42e8-bd21-ec6fbd617e85,Logan got the tip.,Logan,False,False,False,False,False,1.0,False
f5c21dab-a3f5-490f-9f98-9bf2df8651ab,Joe what's the time?,Joe,True,True,True,True,True,1.0,False
7f92e650-6b2f-4639-a613-0a2a65fd565a,Hi tommy,tommy,True,True,True,True,True,1.0,False
cdb0703a-1051-4e39-b6da-fc4d8ac9742b,hey tommy,tommy,True,True,True,True,True,1.0,False
0912ec41-cfc0-49b6-9084-304f5733d7e5,"tommy, how are you",tommy,True,True,True,True,True,1.0,False
fea378ae-9676-4eae-af76-970eca261578,"what can you do, tommy",tommy,True,True,True,True,True,1.0,False
6be58d79-ed4c-47a9-b069-977bc47f7461,"can you find the nearest bar for me, danny",danny,True,True,True,True,True,1.0,False
524547f3-f942-4dd6-8493-c9c6ea1a5a28,"find the nearest bar for me, danny",danny,True,True,True,True,True,1.0,False
963529cf-49a0-4a87-a0a9-b3bd79c1a3d0,danny can help me finding the nearest bar,danny,False,False,False,False,False,1.0,False
3b3a1f57-fbd0-48c0-ba37-21da60c5c3e9,danny can you find a nearest restaurant,danny,,True,True,True,True,1.0,False
27ec1cf0-8e01-4e67-9bf0-a97d8d352866,danny can find the nearest restaurant,danny,,False,False,True,False,0.6666666666666666,False
